,ts_code,symbol,name,area,industry
4104,603970.SH,603970,中农立华,北京,农药化肥
4105,603976.SH,603976,正川股份,重庆,医疗保健
4106,603977.SH,603977,国泰集团,江西,化工原料
4107,603978.SH,603978,深圳新星,深圳,铝
4108,603979.SH,603979,金诚信,北京,建筑工程
4109,603980.SH,603980,吉华集团,浙江,染料涂料
4110,603982.SH,603982,泉峰汽车,江苏,汽车配件
4111,603983.SH,603983,丸美股份,广东,日用化工
4112,603985.SH,603985,恒润股份,江苏,机械基件
4113,603986.SH,603986,兆易创新,北京,半导体
4114,603987.SH,603987,康德莱,上海,医疗保健
4115,603988.SH,603988,中电电机,江苏,电气设备
4116,603989.SH,603989,艾华集团,湖南,元器件
4117,603990.SH,603990,麦迪科技,江苏,软件服务
4118,603991.SH,603991,至正股份,深圳,塑料
4119,603992.SH,603992,松霖科技,福建,家居用品
4120,603993.SH,603993,洛阳钼业,河南,小金属
4121,603995.SH,603995,甬金股份,浙江,特种钢
4122,603996.SH,603996,*ST中新,浙江,家用电器
4123,603997.SH,603997,继峰股份,浙江,汽车配件
4124,603998.SH,603998,方盛制药,湖南,中成药
4125,603999.SH,603999,读者传媒,甘肃,出版业
4126,605001.SH,605001,威奥股份,山东,运输设备
4127,605003.SH,605003,众望布艺,浙江,纺织
4128,605005.SH,605005,合兴股份,浙江,汽车配件
4129,605006.SH,605006,山东玻纤,山东,玻璃
4130,605007.SH,605007,五洲特纸,浙江,造纸
4131,605008.SH,605008,长鸿高科,浙江,塑料
4132,605009.SH,605009,豪悦护理,浙江,造纸
4133,605011.SH,605011,杭州热电,浙江,供气供热
4134,605016.SH,605016,百龙创园,山东,食品
4135,605018.SH,605018,长华股份,浙江,汽车配件
4136,605020.SH,605020,永和股份,浙江,化工原料
4137,605028.SH,605028,世茂能源,浙江,供气供热
4138,605033.SH,605033,美邦股份,陕西,农药化肥
4139,605050.SH,605050,福然德,上海,仓储物流
4140,605055.SH,605055,迎丰股份,浙江,纺织
4141,605056.SH,605056,咸亨国际,浙江,电器仪表
4142,605058.SH,605058,澳弘电子,江苏,元器件
4143,605060.SH,605060,联德股份,浙江,机械基件
4144,605066.SH,605066,天正电气,浙江,电气设备
4145,605068.SH,605068,明新旭腾,浙江,汽车配件
4146,605069.SH,605069,正和生态,北京,环境保护
4147,605077.SH,605077,华康股份,浙江,食品
4148,605080.SH,605080,浙江自然,浙江,纺织
4149,605081.SH,605081,太和水,上海,环境保护
4150,605086.SH,605086,龙高股份,福建,矿物制品
4151,605088.SH,605088,冠盛股份,浙江,汽车配件
4152,605089.SH,605089,味知香,江苏,食品
4153,605090.SH,605090,九丰能源,江西,供气供热
4154,605098.SH,605098,行动教育,上海,文教休闲
4155,605099.SH,605099,共创草坪,江苏,文教休闲
4156,605100.SH,605100,华丰股份,山东,机械基件
4157,605108.SH,605108,同庆楼,安徽,酒店餐饮
4158,605111.SH,605111,新洁能,江苏,半导体
4159,605116.SH,605116,奥锐特,浙江,化学制药
4160,605117.SH,605117,德业股份,浙江,家用电器
4161,605118.SH,605118,力鼎光电,福建,元器件
4162,605122.SH,605122,四方新材,重庆,水泥
4163,605123.SH,605123,派克新材,江苏,航空
4164,605128.SH,605128,上海沿浦,上海,汽车配件
4165,605133.SH,605133,嵘泰股份,江苏,汽车配件
4166,605136.SH,605136,丽人丽妆,上海,其他商业
4167,605138.SH,605138,盛泰集团,浙江,服饰
4168,605151.SH,605151,西上海,上海,汽车配件
4169,605155.SH,605155,西大门,浙江,家居用品
4170,605158.SH,605158,华达新材,浙江,钢加工
4171,605162.SH,605162,新中港,浙江,供气供热
4172,605166.SH,605166,聚合顺,浙江,化工原料
4173,605167.SH,605167,利柏特,江苏,专用机械
4174,605168.SH,605168,三人行,陕西,互联网
4175,605169.SH,605169,洪通燃气,新疆,供气供热
4176,605177.SH,605177,东亚药业,浙江,化学制药
4177,605178.SH,605178,时空科技,北京,装修装饰
4178,605179.SH,605179,一鸣食品,浙江,乳制品
4179,605180.SH,605180,华生科技,浙江,纺织
4180,605183.SH,605183,确成股份,江苏,化工原料
4181,605186.SH,605186,健麾信息,上海,医疗保健
4182,605188.SH,605188,国光连锁,江西,超市连锁
4183,605189.SH,605189,富春染织,安徽,纺织
4184,605196.SH,605196,华通线缆,河北,电气设备
4185,605198.SH,605198,德利股份,山东,软饮料
4186,605199.SH,605199,葫芦娃,海南,中成药
4187,605208.SH,605208,永茂泰,上海,铝
4188,605218.SH,605218,伟时电子,江苏,元器件
4189,605222.SH,605222,起帆电缆,上海,电气设备
4190,605228.SH,605228,神通科技,浙江,汽车配件
4191,605255.SH,605255,天普股份,浙江,汽车配件
4192,605258.SH,605258,协和电子,江苏,元器件
4193,605259.SH,605259,绿田机械,浙江,农用机械
4194,605266.SH,605266,健之佳,云南,医药商业
4195,605268.SH,605268,王力安防,浙江,家居用品
4196,605277.SH,605277,新亚电子,浙江,电气设备
4197,605286.SH,605286,同力日升,江苏,运输设备
4198,605287.SH,605287,德才股份,山东,装修装饰
4199,605288.SH,605288,凯迪股份,江苏,电气设备
4200,605289.SH,605289,罗曼股份,上海,建筑工程
4201,605296.SH,605296,神农集团,云南,农业综合
4202,605298.SH,605298,必得科技,江苏,运输设备
4203,605299.SH,605299,舒华体育,福建,文教休闲
4204,605300.SH,605300,佳禾食品,江苏,食品
4205,605303.SH,605303,园林股份,浙江,建筑工程
4206,605305.SH,605305,中际联合,北京,专用机械
4207,605318.SH,605318,法狮龙,浙江,装修装饰
4208,605319.SH,605319,无锡振华,江苏,汽车配件
4209,605333.SH,605333,沪光股份,江苏,汽车配件
4210,605336.SH,605336,帅丰电器,浙江,家用电器
4211,605337.SH,605337,李子园,浙江,乳制品
4212,605338.SH,605338,巴比食品,上海,食品
4213,605339.SH,605339,南侨食品,上海,食品
4214,605358.SH,605358,立昂微,浙江,半导体
4215,605365.SH,605365,立达信,福建,家用电器
4216,605366.SH,605366,宏柏新材,江西,化工原料
4217,605368.SH,605368,蓝天燃气,河南,供气供热
4218,605369.SH,605369,拱东医疗,浙江,医疗保健
4219,605376.SH,605376,博迁新材,江苏,小金属
4220,605377.SH,605377,华旺科技,浙江,造纸
4221,605378.SH,605378,野马电池,浙江,电气设备
4222,605388.SH,605388,均瑶健康,湖北,软饮料
4223,605389.SH,605389,长龄液压,江苏,机械基件
4224,605398.SH,605398,新炬网络,上海,软件服务
4225,605399.SH,605399,晨光新材,江西,化工原料
4226,605488.SH,605488,福莱新材,浙江,塑料
4227,605499.SH,605499,东鹏饮料,深圳,软饮料
4228,605500.SH,605500,森林包装,浙江,造纸
4229,605507.SH,605507,国邦医药,浙江,化学制药
4230,605555.SH,605555,德昌股份,浙江,家用电器
4231,605566.SH,605566,福莱蒽特,浙江,染料涂料
4232,605567.SH,605567,春雪食品,山东,食品
4233,605577.SH,605577,龙版传媒,黑龙江,出版业
4234,605580.SH,605580,恒盛能源,浙江,供气供热
4235,605588.SH,605588,冠石科技,江苏,半导体
4236,605589.SH,605589,圣泉集团,山东,化工原料
4237,605598.SH,605598,上海港湾,上海,建筑工程
4238,605599.SH,605599,菜百股份,北京,黄金
4239,688001.SH,688001,华兴源创,江苏,专用机械
4240,688002.SH,688002,睿创微纳,山东,通信设备
4241,688003.SH,688003,天准科技,江苏,专用机械
4242,688004.SH,688004,博汇科技,北京,软件服务
4243,688005.SH,688005,容百科技,浙江,电气设备
4244,688006.SH,688006,杭可科技,浙江,电气设备
4245,688007.SH,688007,光峰科技,深圳,元器件
4246,688008.SH,688008,澜起科技,上海,半导体
4247,688009.SH,688009,中国通号,北京,运输设备
4248,688010.SH,688010,福光股份,福建,电器仪表
4249,688011.SH,688011,新光光电,黑龙江,元器件
4250,688012.SH,688012,中微公司,上海,专用机械
4251,688013.SH,688013,天臣医疗,江苏,医疗保健
4252,688015.SH,688015,交控科技,北京,运输设备
4253,688016.SH,688016,心脉医疗,上海,医疗保健
4254,688017.SH,688017,绿的谐波,江苏,机械基件
4255,688018.SH,688018,乐鑫科技,上海,半导体
4256,688019.SH,688019,安集科技,上海,半导体
4257,688020.SH,688020,方邦股份,广东,元器件
4258,688021.SH,688021,奥福环保,山东,环境保护
4259,688022.SH,688022,瀚川智能,江苏,专用机械
4260,688023.SH,688023,安恒信息,浙江,软件服务
4261,688025.SH,688025,杰普特,深圳,元器件
4262,688026.SH,688026,洁特生物,广东,塑料
4263,688027.SH,688027,国盾量子,安徽,通信设备
4264,688028.SH,688028,沃尔德,北京,专用机械
4265,688029.SH,688029,南微医学,江苏,医疗保健
4266,688030.SH,688030,山石网科,江苏,软件服务
4267,688032.SH,688032,禾迈股份,浙江,电气设备
4268,688033.SH,688033,天宜上佳,北京,运输设备
4269,688036.SH,688036,传音控股,深圳,通信设备
4270,688037.SH,688037,芯源微,辽宁,半导体
4271,688038.SH,688038,中科通达,湖北,软件服务
4272,688039.SH,688039,当虹科技,浙江,软件服务
4273,688049.SH,688049,炬芯科技-U,广东,半导体
4274,688050.SH,688050,爱博医疗,北京,医疗保健
4275,688051.SH,688051,佳华科技,北京,软件服务
4276,688055.SH,688055,龙腾光电,江苏,元器件
4277,688056.SH,688056,莱伯泰科,北京,电器仪表
4278,688057.SH,688057,金达莱,江西,环境保护
4279,688058.SH,688058,宝兰德,北京,软件服务
4280,688059.SH,688059,华锐精密,湖南,机械基件
4281,688060.SH,688060,云涌科技,江苏,软件服务
4282,688063.SH,688063,派能科技,上海,电气设备
4283,688065.SH,688065,凯赛生物,上海,化纤
4284,688066.SH,688066,航天宏图,北京,软件服务
4285,688067.SH,688067,爱威科技,湖南,医疗保健
4286,688068.SH,688068,热景生物,北京,医疗保健
4287,688069.SH,688069,德林海,江苏,环境保护
4288,688070.SH,688070,纵横股份,四川,航空
4289,688071.SH,688071,华依科技,上海,专用机械
4290,688075.SH,688075,安旭生物,浙江,医疗保健
4291,688076.SH,688076,诺泰生物,江苏,生物制药
4292,688077.SH,688077,大地熊,安徽,元器件
4293,688078.SH,688078,龙软科技,北京,软件服务
4294,688079.SH,688079,美迪凯,浙江,半导体
4295,688080.SH,688080,映翰通,北京,通信设备
4296,688081.SH,688081,兴图新科,湖北,软件服务
4297,688082.SH,688082,盛美上海,上海,半导体
4298,688083.SH,688083,中望软件,广东,软件服务
4299,688085.SH,688085,三友医疗,上海,医疗保健
4300,688086.SH,688086,紫晶存储,广东,IT设备
4301,688087.SH,688087,英科再生,山东,环境保护
4302,688088.SH,688088,虹软科技,浙江,软件服务
4303,688089.SH,688089,嘉必优,湖北,食品
4304,688090.SH,688090,瑞松科技,广东,专用机械
4305,688091.SH,688091,上海谊众-U,上海,化学制药
4306,688092.SH,688092,爱科科技,浙江,专用机械
4307,688093.SH,688093,世华科技,江苏,化工原料
4308,688095.SH,688095,福昕软件,福建,软件服务
4309,688096.SH,688096,京源环保,江苏,环境保护
4310,688097.SH,688097,博众精工,江苏,专用机械
4311,688098.SH,688098,申联生物,上海,农业综合
4312,688099.SH,688099,晶晨股份,上海,半导体
4313,688100.SH,688100,威胜信息,湖南,通信设备
4314,688101.SH,688101,三达膜,陕西,环境保护
4315,688103.SH,688103,国力股份,江苏,电气设备
4316,688105.SH,688105,诺唯赞,江苏,医疗保健
4317,688106.SH,688106,金宏气体,江苏,化工原料
4318,688107.SH,688107,安路科技-U,上海,半导体
4319,688108.SH,688108,赛诺医疗,天津,医疗保健
4320,688109.SH,688109,品茗股份,浙江,软件服务
4321,688110.SH,688110,东芯股份,上海,半导体
4322,688111.SH,688111,金山办公,北京,软件服务
4323,688112.SH,688112,鼎阳科技,深圳,电器仪表
4324,688113.SH,688113,联测科技,江苏,专用机械
4325,688116.SH,688116,天奈科技,江苏,化工原料
4326,688117.SH,688117,圣诺生物,四川,生物制药
4327,688118.SH,688118,普元信息,上海,软件服务
4328,688121.SH,688121,卓然股份,上海,专用机械
4329,688122.SH,688122,西部超导,陕西,小金属
4330,688123.SH,688123,聚辰股份,上海,半导体
4331,688126.SH,688126,沪硅产业-U,上海,半导体
4332,688127.SH,688127,蓝特光学,浙江,元器件
4333,688128.SH,688128,中国电研,广东,专用机械
4334,688129.SH,688129,东来技术,上海,染料涂料
4335,688131.SH,688131,皓元医药,上海,化学制药
4336,688133.SH,688133,泰坦科技,上海,化工原料
4337,688135.SH,688135,利扬芯片,广东,半导体
4338,688136.SH,688136,科兴制药,山东,生物制药
4339,688138.SH,688138,清溢光电,深圳,元器件
4340,688139.SH,688139,海尔生物,山东,医疗保健
4341,688148.SH,688148,芳源股份,广东,电气设备
4342,688151.SH,688151,华强科技,湖北,专用机械
4343,688155.SH,688155,先惠技术,上海,专用机械
4344,688156.SH,688156,路德环境,湖北,环境保护
4345,688157.SH,688157,松井股份,湖南,染料涂料
4346,688158.SH,688158,优刻得-W,上海,互联网
4347,688159.SH,688159,有方科技,深圳,通信设备
4348,688160.SH,688160,步科股份,上海,电器仪表
4349,688161.SH,688161,威高骨科,山东,医疗保健
4350,688162.SH,688162,巨一科技,安徽,专用机械
4351,688165.SH,688165,埃夫特-U,安徽,专用机械
4352,688166.SH,688166,博瑞医药,江苏,化学制药
4353,688167.SH,688167,炬光科技,陕西,半导体
4354,688168.SH,688168,安博通,北京,软件服务
4355,688169.SH,688169,石头科技,北京,家用电器
4356,688176.SH,688176,亚虹医药-U,江苏,化学制药
4357,688177.SH,688177,百奥泰-U,广东,生物制药
4358,688178.SH,688178,万德斯,江苏,环境保护
4359,688179.SH,688179,阿拉丁,上海,化学制药
4360,688180.SH,688180,君实生物-U,上海,生物制药
4361,688181.SH,688181,八亿时空,北京,半导体
4362,688182.SH,688182,灿勤科技,江苏,通信设备
4363,688183.SH,688183,生益电子,广东,元器件
4364,688185.SH,688185,康希诺-U,天津,生物制药
4365,688186.SH,688186,广大特材,江苏,特种钢
4366,688187.SH,688187,时代电气,湖南,运输设备
4367,688188.SH,688188,柏楚电子,上海,软件服务
4368,688189.SH,688189,南新制药,湖南,化学制药
4369,688190.SH,688190,云路股份,山东,矿物制品
4370,688191.SH,688191,智洋创新,山东,软件服务
4371,688192.SH,688192,迪哲医药-U,江苏,化学制药
4372,688195.SH,688195,腾景科技,福建,元器件
4373,688196.SH,688196,卓越新能,福建,环境保护
4374,688198.SH,688198,佰仁医疗,北京,医疗保健
4375,688199.SH,688199,久日新材,天津,化工原料
4376,688200.SH,688200,华峰测控,北京,专用机械
4377,688201.SH,688201,信安世纪,北京,通信设备
4378,688202.SH,688202,美迪西,上海,医疗保健
4379,688206.SH,688206,概伦电子,上海,半导体
4380,688208.SH,688208,道通科技,深圳,汽车配件
4381,688210.SH,688210,统联精密,深圳,元器件
4382,688211.SH,688211,中科微至,江苏,专用机械
4383,688212.SH,688212,澳华内镜,上海,医疗保健
4384,688215.SH,688215,瑞晟智能,浙江,专用机械
4385,688216.SH,688216,气派科技,深圳,半导体
4386,688217.SH,688217,睿昂基因,上海,医疗保健
4387,688218.SH,688218,江苏北人,江苏,专用机械
4388,688219.SH,688219,会通股份,安徽,塑料
4389,688220.SH,688220,N翱捷-U,上海,半导体
4390,688221.SH,688221,前沿生物-U,江苏,生物制药
4391,688222.SH,688222,成都先导,四川,化学制药
4392,688226.SH,688226,威腾电气,江苏,电气设备
4393,688227.SH,688227,品高股份,广东,软件服务
4394,688228.SH,688228,开普云,广东,互联网
4395,688229.SH,688229,博睿数据,北京,软件服务
4396,688230.SH,688230,芯导科技,上海,半导体
4397,688232.SH,688232,新点软件,江苏,软件服务
4398,688233.SH,688233,神工股份,辽宁,化工原料
4399,688234.SH,688234,天岳先进-U,山东,半导体
4400,688235.SH,688235,百济神州-U,北京,生物制药
4401,688236.SH,688236,春立医疗,北京,医疗保健
4402,688239.SH,688239,航宇科技,贵州,航空
4403,688246.SH,688246,嘉和美康,北京,软件服务
4404,688248.SH,688248,南网科技,广东,电气设备
4405,688255.SH,688255,凯尔达,浙江,机械基件
4406,688256.SH,688256,寒武纪-U,北京,元器件
4407,688257.SH,688257,新锐股份,江苏,小金属
4408,688258.SH,688258,卓易信息,江苏,软件服务
4409,688259.SH,688259,创耀科技,江苏,半导体
4410,688260.SH,688260,昀冢科技,江苏,元器件
4411,688262.SH,688262,国芯科技,江苏,半导体
4412,688265.SH,688265,南模生物,上海,医疗保健
4413,688266.SH,688266,泽璟制药-U,江苏,化学制药
4414,688268.SH,688268,华特气体,广东,化工原料
4415,688269.SH,688269,凯立新材,陕西,化工原料
4416,688272.SH,688272,富吉瑞,北京,元器件
4417,688276.SH,688276,百克生物,吉林,生物制药
4418,688277.SH,688277,天智航-U,北京,医疗保健
4419,688278.SH,688278,特宝生物,福建,生物制药
